id,transaction_number,customer_id,transaction_date,status,subtotal,discount_amount,tax_amount,total_amount,created_at,updated_at
882,TXN-202606-000882,276,2026-06-17 00:00:00+00:00,cancelled,502.71,0.00,37.70,540.41,2026-06-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
883,TXN-202512-000883,205,2025-12-05 00:00:00+00:00,completed,1320.10,0.00,99.01,1419.11,2025-12-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
884,TXN-202606-000884,813,2026-06-27 00:00:00+00:00,refunded,11235.00,561.75,800.49,11473.74,2026-06-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
885,TXN-202508-000885,871,2025-08-14 00:00:00+00:00,completed,1295.98,0.00,97.20,1393.18,2025-08-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
886,TXN-202607-000886,745,2026-07-27 00:00:00+00:00,cancelled,287.55,0.00,21.57,309.12,2026-07-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
887,TXN-202606-000887,398,2026-06-12 00:00:00+00:00,completed,1027.72,0.00,77.08,1104.80,2026-06-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
888,TXN-202608-000888,122,2026-08-31 00:00:00+00:00,completed,240.52,0.00,18.04,258.56,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
889,TXN-202609-000889,95,2026-09-01 00:00:00+00:00,completed,25776.71,0.00,1933.25,27709.96,2026-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
890,TXN-202603-000890,385,2026-03-21 00:00:00+00:00,completed,4459.33,222.97,317.73,4554.09,2026-03-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
891,TXN-202609-000891,903,2026-09-11 00:00:00+00:00,completed,1747.89,87.39,124.54,1785.04,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
892,TXN-202511-000892,909,2025-11-22 00:00:00+00:00,completed,466.07,0.00,34.96,501.03,2025-11-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
893,TXN-202603-000893,353,2026-03-27 00:00:00+00:00,completed,161.09,0.00,12.08,173.17,2026-03-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
894,TXN-202509-000894,429,2025-09-07 00:00:00+00:00,completed,1108.74,55.44,79.00,1132.30,2025-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
895,TXN-202605-000895,225,2026-05-17 00:00:00+00:00,completed,922.46,0.00,69.18,991.64,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
896,TXN-202604-000896,926,2026-04-19 00:00:00+00:00,completed,709.60,0.00,53.22,762.82,2026-04-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
897,TXN-202601-000897,770,2026-01-28 00:00:00+00:00,completed,616.30,0.00,46.22,662.52,2026-01-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
898,TXN-202607-000898,225,2026-07-18 00:00:00+00:00,completed,174.44,0.00,13.08,187.52,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
899,TXN-202511-000899,641,2025-11-20 00:00:00+00:00,completed,235.54,0.00,17.67,253.21,2025-11-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
900,TXN-202512-000900,174,2025-12-30 00:00:00+00:00,completed,151.72,0.00,11.38,163.10,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
901,TXN-202509-000901,464,2025-09-07 00:00:00+00:00,completed,683.85,0.00,51.29,735.14,2025-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
902,TXN-202512-000902,877,2025-12-09 00:00:00+00:00,completed,29343.89,0.00,2200.79,31544.68,2025-12-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
903,TXN-202608-000903,279,2026-08-03 00:00:00+00:00,completed,5729.27,0.00,429.70,6158.97,2026-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
904,TXN-202604-000904,259,2026-04-16 00:00:00+00:00,completed,302.22,0.00,22.67,324.89,2026-04-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
905,TXN-202607-000905,127,2026-07-29 00:00:00+00:00,completed,946.55,0.00,70.99,1017.54,2026-07-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
906,TXN-202511-000906,295,2025-11-13 00:00:00+00:00,completed,1111.68,0.00,83.38,1195.06,2025-11-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
907,TXN-202608-000907,356,2026-08-27 00:00:00+00:00,completed,313.78,0.00,23.53,337.31,2026-08-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
908,TXN-202603-000908,85,2026-03-23 00:00:00+00:00,completed,9413.11,0.00,705.98,10119.09,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
909,TXN-202607-000909,658,2026-07-01 00:00:00+00:00,completed,481.04,0.00,36.08,517.12,2026-07-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
910,TXN-202605-000910,848,2026-05-15 00:00:00+00:00,completed,1104.74,0.00,82.86,1187.60,2026-05-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
911,TXN-202609-000911,509,2026-09-21 00:00:00+00:00,completed,1902.02,0.00,142.65,2044.67,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
912,TXN-202608-000912,53,2026-08-27 00:00:00+00:00,completed,899.52,0.00,67.46,966.98,2026-08-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
913,TXN-202608-000913,982,2026-08-08 00:00:00+00:00,completed,4123.92,0.00,309.29,4433.21,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
914,TXN-202603-000914,763,2026-03-17 00:00:00+00:00,completed,6469.90,0.00,485.24,6955.14,2026-03-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
915,TXN-202511-000915,855,2025-11-07 00:00:00+00:00,completed,89.16,0.00,6.69,95.85,2025-11-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
916,TXN-202607-000916,124,2026-07-12 00:00:00+00:00,completed,44532.38,0.00,3339.93,47872.31,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
917,TXN-202604-000917,889,2026-04-28 00:00:00+00:00,completed,93.42,0.00,7.01,100.43,2026-04-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
918,TXN-202609-000918,401,2026-09-17 00:00:00+00:00,completed,300.19,0.00,22.51,322.70,2026-09-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
919,TXN-202603-000919,399,2026-03-09 00:00:00+00:00,completed,2185.46,0.00,163.91,2349.37,2026-03-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
920,TXN-202512-000920,844,2025-12-12 00:00:00+00:00,pending,481.04,0.00,36.08,517.12,2025-12-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
921,TXN-202606-000921,978,2026-06-18 00:00:00+00:00,completed,23.20,0.00,1.74,24.94,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
922,TXN-202606-000922,876,2026-06-26 00:00:00+00:00,completed,1215.26,0.00,91.14,1306.40,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
923,TXN-202605-000923,151,2026-05-01 00:00:00+00:00,completed,14258.64,0.00,1069.40,15328.04,2026-05-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
924,TXN-202601-000924,96,2026-01-18 00:00:00+00:00,completed,402.72,0.00,30.20,432.92,2026-01-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
925,TXN-202606-000925,160,2026-06-09 00:00:00+00:00,completed,6561.65,0.00,492.12,7053.77,2026-06-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
926,TXN-202602-000926,101,2026-02-07 00:00:00+00:00,completed,1350.39,0.00,101.28,1451.67,2026-02-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
927,TXN-202608-000927,655,2026-08-29 00:00:00+00:00,completed,2812.18,0.00,210.91,3023.09,2026-08-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
928,TXN-202605-000928,38,2026-05-01 00:00:00+00:00,completed,274.25,0.00,20.57,294.82,2026-05-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
929,TXN-202608-000929,270,2026-08-20 00:00:00+00:00,completed,1060.72,0.00,79.55,1140.27,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
930,TXN-202607-000930,795,2026-07-23 00:00:00+00:00,completed,91.88,0.00,6.89,98.77,2026-07-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
931,TXN-202609-000931,404,2026-09-18 00:00:00+00:00,completed,216.51,0.00,16.24,232.75,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
932,TXN-202602-000932,439,2026-02-23 00:00:00+00:00,completed,944.02,0.00,70.80,1014.82,2026-02-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
933,TXN-202606-000933,367,2026-06-20 00:00:00+00:00,completed,1452.39,0.00,108.93,1561.32,2026-06-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
934,TXN-202605-000934,59,2026-05-09 00:00:00+00:00,completed,2106.08,0.00,157.96,2264.04,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
935,TXN-202608-000935,611,2026-08-19 00:00:00+00:00,completed,550.81,0.00,41.31,592.12,2026-08-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
936,TXN-202608-000936,513,2026-08-03 00:00:00+00:00,completed,23358.61,0.00,1751.90,25110.51,2026-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
937,TXN-202609-000937,77,2026-09-10 00:00:00+00:00,completed,853.41,0.00,64.01,917.42,2026-09-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
938,TXN-202606-000938,302,2026-06-01 00:00:00+00:00,completed,931.49,0.00,69.86,1001.35,2026-06-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
939,TXN-202608-000939,436,2026-08-16 00:00:00+00:00,pending,1520.81,0.00,114.06,1634.87,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
940,TXN-202602-000940,273,2026-02-18 00:00:00+00:00,completed,62.75,0.00,4.71,67.46,2026-02-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
941,TXN-202510-000941,778,2025-10-06 00:00:00+00:00,completed,4268.44,0.00,320.13,4588.57,2025-10-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
942,TXN-202607-000942,424,2026-07-20 00:00:00+00:00,completed,411.14,0.00,30.84,441.98,2026-07-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
943,TXN-202511-000943,444,2025-11-07 00:00:00+00:00,completed,8245.52,0.00,618.41,8863.93,2025-11-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
944,TXN-202601-000944,620,2026-01-04 00:00:00+00:00,completed,1137.29,0.00,85.30,1222.59,2026-01-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
945,TXN-202608-000945,306,2026-08-20 00:00:00+00:00,pending,10459.43,0.00,784.46,11243.89,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
946,TXN-202605-000946,603,2026-05-22 00:00:00+00:00,completed,738.63,0.00,55.40,794.03,2026-05-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
947,TXN-202607-000947,373,2026-07-15 00:00:00+00:00,completed,66.05,0.00,4.95,71.00,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
948,TXN-202608-000948,176,2026-08-21 00:00:00+00:00,completed,2412.48,0.00,180.94,2593.42,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
949,TXN-202602-000949,936,2026-02-03 00:00:00+00:00,completed,357.94,0.00,26.85,384.79,2026-02-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
950,TXN-202508-000950,981,2025-08-02 00:00:00+00:00,completed,8127.94,0.00,609.60,8737.54,2025-08-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
951,TXN-202602-000951,920,2026-02-03 00:00:00+00:00,completed,126.80,0.00,9.51,136.31,2026-02-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
952,TXN-202607-000952,252,2026-07-12 00:00:00+00:00,completed,10747.04,0.00,806.03,11553.07,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
953,TXN-202512-000953,799,2025-12-05 00:00:00+00:00,completed,208.65,0.00,15.65,224.30,2025-12-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
954,TXN-202606-000954,509,2026-06-24 00:00:00+00:00,completed,1751.63,0.00,131.37,1883.00,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
955,TXN-202608-000955,638,2026-08-16 00:00:00+00:00,completed,45.84,0.00,3.44,49.28,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
956,TXN-202604-000956,740,2026-04-14 00:00:00+00:00,completed,554.85,0.00,41.61,596.46,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
957,TXN-202608-000957,146,2026-08-10 00:00:00+00:00,completed,55.27,0.00,4.15,59.42,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
958,TXN-202606-000958,925,2026-06-05 00:00:00+00:00,completed,72.17,3.61,5.14,73.70,2026-06-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
959,TXN-202605-000959,881,2026-05-02 00:00:00+00:00,completed,4095.66,0.00,307.17,4402.83,2026-05-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
960,TXN-202606-000960,453,2026-06-25 00:00:00+00:00,completed,116.64,0.00,8.75,125.39,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
961,TXN-202512-000961,559,2025-12-19 00:00:00+00:00,completed,24047.57,0.00,1803.57,25851.14,2025-12-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
962,TXN-202508-000962,776,2025-08-21 00:00:00+00:00,completed,692.93,0.00,51.97,744.90,2025-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
963,TXN-202608-000963,984,2026-08-03 00:00:00+00:00,completed,1079.39,0.00,80.95,1160.34,2026-08-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
964,TXN-202508-000964,808,2025-08-23 00:00:00+00:00,completed,30190.21,0.00,2264.27,32454.48,2025-08-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
965,TXN-202604-000965,651,2026-04-27 00:00:00+00:00,completed,2199.72,0.00,164.98,2364.70,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
966,TXN-202511-000966,167,2025-11-24 00:00:00+00:00,completed,69.53,0.00,5.21,74.74,2025-11-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
967,TXN-202603-000967,671,2026-03-17 00:00:00+00:00,completed,462.54,0.00,34.69,497.23,2026-03-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
968,TXN-202608-000968,489,2026-08-11 00:00:00+00:00,completed,353.70,0.00,26.53,380.23,2026-08-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
969,TXN-202609-000969,89,2026-09-12 00:00:00+00:00,completed,37.40,0.00,2.80,40.20,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
970,TXN-202607-000970,498,2026-07-22 00:00:00+00:00,completed,164.49,0.00,12.34,176.83,2026-07-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
971,TXN-202604-000971,133,2026-04-21 00:00:00+00:00,completed,1088.14,0.00,81.61,1169.75,2026-04-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
972,TXN-202608-000972,456,2026-08-18 00:00:00+00:00,completed,293.89,14.69,20.94,300.14,2026-08-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
973,TXN-202512-000973,633,2025-12-14 00:00:00+00:00,completed,401.60,0.00,30.12,431.72,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
974,TXN-202604-000974,283,2026-04-30 00:00:00+00:00,completed,826.67,0.00,62.00,888.67,2026-04-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
975,TXN-202609-000975,433,2026-09-10 00:00:00+00:00,completed,418.07,0.00,31.36,449.43,2026-09-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
976,TXN-202605-000976,879,2026-05-05 00:00:00+00:00,completed,2901.16,0.00,217.59,3118.75,2026-05-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
977,TXN-202512-000977,316,2025-12-29 00:00:00+00:00,completed,3422.33,0.00,256.67,3679.00,2025-12-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
978,TXN-202604-000978,844,2026-04-16 00:00:00+00:00,completed,697.89,0.00,52.34,750.23,2026-04-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
979,TXN-202512-000979,780,2025-12-04 00:00:00+00:00,completed,102.90,0.00,7.72,110.62,2025-12-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
980,TXN-202512-000980,348,2025-12-08 00:00:00+00:00,completed,2041.19,0.00,153.09,2194.28,2025-12-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
981,TXN-202605-000981,17,2026-05-21 00:00:00+00:00,completed,962.08,48.10,68.55,982.53,2026-05-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
982,TXN-202608-000982,664,2026-08-15 00:00:00+00:00,completed,202.23,0.00,15.17,217.40,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
983,TXN-202609-000983,406,2026-09-22 00:00:00+00:00,completed,1141.00,0.00,85.58,1226.58,2026-09-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
984,TXN-202512-000984,711,2025-12-29 00:00:00+00:00,completed,321.81,16.09,22.93,328.65,2025-12-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
985,TXN-202606-000985,343,2026-06-28 00:00:00+00:00,completed,319.72,0.00,23.98,343.70,2026-06-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
986,TXN-202602-000986,723,2026-02-28 00:00:00+00:00,completed,1297.36,0.00,97.30,1394.66,2026-02-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
987,TXN-202510-000987,415,2025-10-02 00:00:00+00:00,completed,846.68,0.00,63.50,910.18,2025-10-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
988,TXN-202609-000988,17,2026-09-21 00:00:00+00:00,completed,264.75,0.00,19.86,284.61,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
989,TXN-202509-000989,425,2025-09-23 00:00:00+00:00,completed,1591.69,79.58,113.41,1625.52,2025-09-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
990,TXN-202608-000990,818,2026-08-04 00:00:00+00:00,completed,493.54,0.00,37.02,530.56,2026-08-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
991,TXN-202602-000991,467,2026-02-08 00:00:00+00:00,completed,386.56,0.00,28.99,415.55,2026-02-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
992,TXN-202609-000992,63,2026-09-06 00:00:00+00:00,refunded,4.78,0.00,0.36,5.14,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
993,TXN-202608-000993,595,2026-08-25 00:00:00+00:00,completed,101.42,0.00,7.61,109.03,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
994,TXN-202507-000994,93,2025-07-16 00:00:00+00:00,completed,154.51,0.00,11.59,166.10,2025-07-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
995,TXN-202607-000995,549,2026-07-29 00:00:00+00:00,cancelled,281.09,0.00,21.08,302.17,2026-07-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
996,TXN-202601-000996,614,2026-01-26 00:00:00+00:00,completed,549.80,0.00,41.23,591.03,2026-01-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
997,TXN-202609-000997,575,2026-09-18 00:00:00+00:00,completed,408.16,0.00,30.61,438.77,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
998,TXN-202602-000998,425,2026-02-07 00:00:00+00:00,completed,3650.78,0.00,273.81,3924.59,2026-02-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
999,TXN-202606-000999,905,2026-06-21 00:00:00+00:00,completed,2247.71,0.00,168.58,2416.29,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1000,TXN-202609-001000,923,2026-09-23 00:00:00+00:00,completed,157.68,7.88,11.24,161.04,2026-09-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1001,TXN-202510-001001,160,2025-10-22 00:00:00+00:00,completed,1670.76,0.00,125.31,1796.07,2025-10-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1002,TXN-202604-001002,880,2026-04-04 00:00:00+00:00,completed,4857.22,0.00,364.29,5221.51,2026-04-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1003,TXN-202602-001003,20,2026-02-16 00:00:00+00:00,completed,218.09,10.90,15.54,222.73,2026-02-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1004,TXN-202609-001004,434,2026-09-12 00:00:00+00:00,completed,1077.01,0.00,80.78,1157.79,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1005,TXN-202512-001005,136,2025-12-26 00:00:00+00:00,completed,760.38,0.00,57.03,817.41,2025-12-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1006,TXN-202601-001006,288,2026-01-19 00:00:00+00:00,completed,291.14,0.00,21.84,312.98,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1007,TXN-202511-001007,303,2025-11-26 00:00:00+00:00,completed,740.76,0.00,55.56,796.32,2025-11-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1008,TXN-202511-001008,565,2025-11-13 00:00:00+00:00,completed,1602.32,80.12,114.17,1636.37,2025-11-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1009,TXN-202604-001009,301,2026-04-24 00:00:00+00:00,completed,9120.88,0.00,684.07,9804.95,2026-04-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1010,TXN-202609-001010,546,2026-09-19 00:00:00+00:00,completed,70.64,0.00,5.30,75.94,2026-09-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1011,TXN-202607-001011,379,2026-07-10 00:00:00+00:00,completed,83.82,0.00,6.29,90.11,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1012,TXN-202605-001012,619,2026-05-11 00:00:00+00:00,completed,14496.73,0.00,1087.25,15583.98,2026-05-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1013,TXN-202605-001013,170,2026-05-11 00:00:00+00:00,completed,7161.06,0.00,537.08,7698.14,2026-05-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1014,TXN-202608-001014,567,2026-08-10 00:00:00+00:00,completed,763.65,0.00,57.27,820.92,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1015,TXN-202508-001015,309,2025-08-14 00:00:00+00:00,completed,288.63,0.00,21.65,310.28,2025-08-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1016,TXN-202606-001016,195,2026-06-28 00:00:00+00:00,completed,46.71,2.34,3.33,47.70,2026-06-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1017,TXN-202509-001017,305,2025-09-24 00:00:00+00:00,completed,349.23,0.00,26.19,375.42,2025-09-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1018,TXN-202602-001018,749,2026-02-12 00:00:00+00:00,completed,121.90,0.00,9.14,131.04,2026-02-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1019,TXN-202609-001019,864,2026-09-19 00:00:00+00:00,completed,198.15,0.00,14.86,213.01,2026-09-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1020,TXN-202607-001020,164,2026-07-03 00:00:00+00:00,completed,278.62,13.93,19.85,284.54,2026-07-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1021,TXN-202605-001021,345,2026-05-30 00:00:00+00:00,completed,472.75,0.00,35.46,508.21,2026-05-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1022,TXN-202512-001022,129,2025-12-17 00:00:00+00:00,completed,2940.88,0.00,220.57,3161.45,2025-12-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1023,TXN-202606-001023,959,2026-06-11 00:00:00+00:00,completed,156.10,0.00,11.71,167.81,2026-06-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1024,TXN-202603-001024,315,2026-03-04 00:00:00+00:00,completed,1285.71,64.29,91.61,1313.03,2026-03-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1025,TXN-202512-001025,508,2025-12-03 00:00:00+00:00,completed,62.81,0.00,4.71,67.52,2025-12-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1026,TXN-202609-001026,590,2026-09-16 00:00:00+00:00,completed,48.17,0.00,3.61,51.78,2026-09-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1027,TXN-202605-001027,199,2026-05-25 00:00:00+00:00,completed,216.51,0.00,16.24,232.75,2026-05-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1028,TXN-202605-001028,867,2026-05-18 00:00:00+00:00,completed,2214.23,0.00,166.07,2380.30,2026-05-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
1029,TXN-202511-001029,231,2025-11-11 00:00:00+00:00,completed,9262.71,0.00,694.70,9957.41,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
